id;short;name;ctry;team;flat;mnt;tt;spr;dsc;Pv;cbt;reg;exp;Rec;end;Res;rol;Pot;typ;race;ht;wgt;hr;debut;year;mon;day;Home
9190;D.Smith;SMITH David;205;0;67;60;43;41;39;43;49;16;80;56;21;47;1;1;4;4;180;70;40;2009;1985;7;21;Thurso - Scotland
9207;D.Soeiro;SOEIRO Daniel Cesar;10;0;72;60;58;58;39;43;61;18;90;64;10;50;1;2;4;4;180;70;40;2007;1978;5;16;
9248;D.Soto;SOTO David;72;0;72;62;33;64;44;43;55;21;78;67;21;65;1;2;4;4;167;60;40;2007;1986;5;30;?? - Zulia
9284;D.St.John;ST.JOHN Derrick;60;0;71;63;57;53;36;40;51;26;90;61;24;58;1;4;3;3;180;70;40;2008;1977;3;20;
5596;D.Stephenson;STEPHENSON Denzel;61;0;71;62;34;43;67;64;43;23;52;34;11;34;5;2;4;4;180;70;40;2017;1999;2;18;
9378;D.Sukachev;SUKACHEV Denis;82;0;65;60;30;33;37;56;49;49;82;60;21;36;1;0;4;4;180;70;40;2005;1984;6;18;
9386;D.Summerhill;SUMMERHILL Daniel;61;0;76;68;68;67;48;65;54;21;72;70;34;66;1;2;0E;4;185;70;40;2008;1989;1;28;Denver - Colorado
9458;D.Tamayo;TAMAYO Diego Alejandro;16;0;74;68;53;59;44;66;66;41;84;75;18;78;1;4;3;3;178;70;40;2005;1983;9;19;Manizales - Caldas
9468;D.Tanner;TANNER David;4;0;76;72;67;72;58;72;52;21;82;74;29;52;1;4;9;4;185;70;40;2005;1984;2;26;Melbourne – Victoria
9553;D.Timmerman;TIMMERMAN Dan;61;0;71;60;59;46;43;43;52;35;90;69;21;69;1;2;7;3;178;67;40;2007;1980;6;24;Ithica
2119;D.Tomczak;TOMCZAK Damian;46;0;67;60;42;42;39;50;49;29;68;61;21;48;1;1;4;4;180;70;40;2013;1991;9;11;
9587;D.Torosantucci;TOROSANTUCCI Davide;36;0;74;72;43;44;38;58;54;22;88;70;20;79;1;3;1;3;180;70;40;2005;1981;11;3;-0
11345;D.Touzè;TOUZE' Damien;22;0;72;64;41;72;69;51;60;56;58;57;68;16;3;4;8;7;180;70;40;2017;1996;6;7;
9628;D.Tratnik;TRATNIK David;21;0;73;66;62;34;40;49;52;42;86;66;30;69;1;3;7;3;180;70;40;2006;1982;8;2;
9726;D.Urrea;URREA VERGARA Darwin Luis;72;0;75;70;65;52;48;49;66;32;80;77;32;69;1;4;7;4;177;68;40;2006;1985;11;10;?? - Mérida
2474;D.Uyttersprot;UYTTERSPROT Dieter;12;0;65;60;41;45;33;54;44;12;74;54;30;26;1;1;4;4;181;69;40;2013;1988;1;1;
9746;D.Vaillancourt;VAILLANCOURT Daniel;61;0;72;64;65;32;42;43;52;30;86;74;21;68;1;3;7;3;178;67;40;2006;1982;4;10;
9878;D.Van Niekerk;VAN NIEKERK Dennis;52;0;73;74;60;56;44;59;52;26;82;75;12;93;1;4;1;3;173;58;40;2006;1984;10;19;
9926;D.Vanendert;VANENDERT Dennis;12;0;73;66;44;59;36;48;51;20;74;66;19;74;1;2;3;3;180;60;40;2006;1988;6;27;Neerpelt - Vlaanderen
10914;D.Vasquez;VASQUEZ Daniel Esteban;16;0;70;62;56;51;42;43;71;19;68;68;23;71;1;3;5;3;180;70;40;2011;1991;11;28;
9985;D.Veilleux;VEILLEUX David;60;0;78;74;69;70;56;79;72;24;76;71;61;75;2;4;0D;3;181;75;40;2006;1987;11;26;Cap Rouge - Quebec
10026;D.Vera;VERA DEY Diego Arturo;14;0;72;60;51;59;41;43;70;18;70;64;18;70;1;2;5;4;182;78;40;2009;1990;5;24;
10076;D.Viganò;VIGANO' Davide;36;0;74;63;51;73;38;72;54;47;82;74;35;31;3;3;8;4;182;70;40;2005;1984;6;12;Carate Brianza
10124;D.Vitoria;VITORIA David;54;0;76;66;65;61;54;60;53;39;82;70;21;63;1;3;7;3;188;75;40;2006;1984;10;15;Locarno – Ticino
10172;D.Walczak;WALCZAK Damian;46;0;74;65;47;59;42;53;57;23;82;66;23;60;1;3;5;4;180;70;40;2006;1984;7;29;
711;D.Wauch;WAUCH Dennis;5;0;68;60;52;40;37;49;48;21;64;61;17;58;1;0;4;4;180;66;40;2012;1993;1;7;
11449;D.Wendelspiess;WENDELSPIESS Diego;54;0;69;60;69;62;58;68;56;58;60;68;16;14;1;3;2;3;180;70;40;2017;1995;12;26;
1407;D.Westmattelmann;WESTMATTELMANN Daniel;2;0;69;60;45;44;39;53;50;24;76;59;23;39;1;1;4;4;181;71;40;2007;1987;10;31;
10258;D.Williams;WILLIAMS David;61;0;75;60;70;57;41;43;53;18;74;66;17;40;1;2;6;3;183;75;40;2010;1988;6;19;
10270;D.Windsor;WINDSOR Dean;4;0;75;60;60;72;61;70;53;23;78;66;14;12;1;2;8;4;182;72;40;2006;1986;9;9;
10273;D.Winston;WINSTON David;61;0;68;60;50;60;41;43;53;18;76;55;21;34;1;1;8;4;178;69;40;2007;1987;10;11;Gainsville - Florida
1827;D.Wöhrer;WÖHRER David;5;0;72;62;57;51;40;47;51;30;70;71;19;71;1;2;4;4;178;66;40;2009;1990;2;14;
10383;D.Zampedri;ZAMPEDRI Derik;36;0;74;60;65;53;47;56;52;50;80;65;21;50;1;2;6;4;179;69;40;2006;1985;6;17;Viarago
10390;D.Zanco;ZANCO Diego;36;0;73;65;63;34;40;43;54;23;74;71;26;76;1;3;3;3;174;65;40;2010;1988;10;5;
2439;Daniel Paulus;PAULUS Daniel;5;0;69;63;54;48;38;55;51;19;64;57;17;71;1;1;4;4;178;67;40;2012;1993;3;10;
1439;Dennis Paulus;PAULUS Dennis;5;0;67;60;52;46;35;53;49;17;62;55;15;59;1;0;4;4;180;70;40;2013;1994;9;22;
1712;E.Afewerki;AFEWERKI Elias;149;0;67;60;54;47;31;40;54;16;66;62;15;76;1;2;1;1;180;70;40;2012;1992;12;27;
3477;E.Alizada;ALIZADA Elgun;6;0;65;60;46;41;37;45;46;13;58;34;12;44;1;1;4;4;180;70;40;2015;1996;4;20;
269;E.Anao;ANAO Edgar;47;0;71;60;58;38;37;58;49;49;86;65;21;65;1;2;7;3;182;65;40;2005;1982;3;31;
316;E.Anselmo;ANSELMO Edgar;47;0;70;60;50;58;39;43;52;16;80;64;21;50;1;2;4;4;180;70;40;2006;1985;5;21;
5140;E.Arango;ARANGO Edwin;16;0;75;70;65;46;46;31;43;54;60;67;71;78;5;3;1;1;180;70;40;2018;1995;4;18;
415;E.Arenas;ARENAS Eder;83;0;72;65;41;46;36;43;65;24;80;66;16;70;1;3;5;4;180;70;40;2006;1985;7;20;
1025;E.B.Berges;BERGES Emilien-Benoît;24;0;75;61;70;38;44;74;59;28;84;64;21;65;1;3;6;4;193;80;40;2005;1983;1;13;Saint Gaudens - Haute Garonne
4731;E.B.Halvorsen;HALVORSEN Emil Baekhoj;18;0;67;60;52;48;36;56;47;16;62;41;20;36;1;1;4;4;180;70;40;2014;1994;4;18;
669;E.Bani;BANI Eugenio;36;0;72;63;43;52;38;43;54;18;68;66;44;30;1;3;5;4;180;70;40;2010;1991;1;13;
717;E.Barlevav;BARLEVAV Eric;61;0;70;60;60;63;43;43;53;21;78;64;16;18;3;3;8;4;170;64;40;2008;1986;8;21;Northridge
833;E.Baumann;BAUMANN Eric;2;0;74;60;59;69;51;78;64;18;90;63;34;11;1;2;8;4;177;72;38;2003;1980;3;21;Rostock
1057;E.Berthou;BERTHOU Eric;24;0;69;60;62;42;72;70;50;16;90;62;15;54;1;3;2;3;187;75;46;2004;1980;1;23;Brest - Bretagne
1145;E.Bindi;BINDI Emanuele;36;0;74;67;49;50;52;63;52;18;88;67;9;21;1;2;5;4;176;64;40;2006;1981;11;7;Pistoia
489;E.Bintunimana;BINTUNIMANA Emile;106;0;65;60;47;46;36;41;45;14;68;35;17;50;1;1;4;4;180;70;40;2011;1991;8;15;
1253;E.Boily;BOILY Eric;60;0;72;62;62;67;36;43;51;28;76;71;21;67;1;3;7;3;180;70;40;2006;1987;6;19;Chicoutimi - Quebec
1669;E.Buzi;BUZI Erion;1;0;70;60;43;36;39;43;51;21;82;65;21;70;1;2;3;3;180;70;40;2007;1984;11;25;
3062;E.Bybee;BYBEE Evan;61;0;67;66;65;43;34;45;55;23;72;45;21;23;1;1;4;4;180;70;40;2018;1989;3;13;
11529;E.Calderon;CALDERON ERAZO Edson Arturo;16;0;74;60;66;64;45;43;53;16;82;67;10;40;1;3;6;4;180;70;40;2014;1984;6;3;
1745;E.Calderon;CALDERON Exon 'Edison';16;0;72;74;59;59;36;43;80;38;82;74;27;91;1;4;9;3;167;57;40;2006;1984;6;3;?? - Nariño
2779;E.Cambianica;CAMBIANICA Enea;54;0;70;60;52;45;39;48;50;23;72;62;20;58;1;1;4;4;180;70;40;2012;1989;11;21;
1892;E.Capelli;CAPELLI Ermanno;36;0;75;62;64;38;38;73;54;23;80;69;29;50;1;2;2;4;195;78;40;2006;1985;5;9;Almè
2122;E.Carino;CARINO El Joshua;183;0;65;60;34;37;33;37;44;16;64;54;12;53;1;0;4;4;176;68;40;2013;1993;1;25;
11388;E.Carlini;CARLINI Ettore;36;0;69;60;46;65;71;41;67;54;72;65;58;12;2;2;5;4;180;70;40;2017;1989;8;27;
3059;E.Cecchin;CECCHIN Enrico;36;0;71;60;50;34;43;53;50;37;76;66;21;65;1;3;3;3;188;73;40;2006;1987;6;30;Lamen di Feltre
11406;E.Ciabocco;CIABOCCO Elia;36;0;65;60;35;44;61;43;48;25;54;49;21;35;1;0;8;4;180;70;40;2017;1998;6;24;
215;E.Corbel;CORBEL Erwann;24;0;72;61;49;61;40;59;49;17;68;63;21;38;1;1;4;7;180;70;40;2010;1991;4;20;Rennes
3350;E.Corradi;CORRADI Edson;10;0;71;60;65;38;49;66;70;57;90;66;16;50;1;3;2;3;178;72;40;2003;1977;3;18;
3373;E.Cortez;CORTEZ MACA Epifanio;83;0;71;70;57;50;38;43;74;21;90;70;13;86;1;3;1;3;169;56;40;2006;1980;7;12;
3489;E.Da Silva;DA SILVA Emerson Francisco;10;0;74;60;57;66;51;68;63;37;84;61;7;1;1;2;6;4;178;74;40;2006;1983;3;16;
3534;E.Daskalakis;DASKALAKIS Emanouil;26;0;72;60;61;34;39;43;50;18;80;64;15;67;1;2;7;3;180;70;40;2009;1985;5;31;Chania
3684;E.De Resende;DE RESENDE Edson Luiz;10;0;72;60;34;68;43;48;49;38;78;63;11;1;1;2;8;4;166;65;40;2006;1986;3;20;
2572;E.Dolfsma;DOLFSMA Emiel;27;0;69;60;56;55;37;55;45;21;66;56;31;44;1;0;4;4;180;70;40;2013;1992;7;11;
3895;E.Donadello;DONADELLO Emiliano;36;0;73;60;47;69;49;68;53;31;84;65;31;33;1;2;8;4;174;72;40;2006;1983;4;19;Vicenza
4932;E.Doyle;DOYLE Elliott;60;0;65;60;53;51;39;46;42;15;62;35;14;26;1;1;4;4;180;70;40;2014;1994;1;20;
757;E.Ekeli;EKELI Eivind;44;0;67;60;51;37;43;44;41;12;72;43;15;44;1;1;4;4;180;70;40;2012;1989;8;27;
4039;E.Elken;ELKEN Evan;61;0;71;60;52;63;29;56;50;55;90;65;21;26;1;2;8;4;180;68;40;2005;1977;2;19;Portland - Oregon
2913;E.F.Diaz Cardenas;DIAZ CARDENAS Edgar Fabian;16;0;66;67;57;55;34;46;55;20;62;58;18;65;1;1;4;4;180;70;40;2014;1994;8;19;
4001;E.Faieta;FAIETA Emiliano;36;0;65;60;46;42;37;44;44;14;64;40;14;39;1;1;4;4;180;70;40;2014;1993;8;18;
10675;E.Favilli;FAVILLI Elia;36;0;76;67;58;73;58;67;54;26;72;71;39;57;1;3;9;4;180;70;40;2011;1989;1;31;
11472;E.Fernández;FERNANDEZ EGOITZ;22;0;75;60;45;71;49;39;48;45;66;61;54;13;3;2;8;2;180;70;40;2013;1992;4;21;Santurce
4330;E.Forero;FORERO Edwin J.;16;0;65;60;40;33;39;43;45;17;76;55;15;41;1;1;1;3;180;70;40;2007;1987;12;29;?? – Cundinamarca
10967;E.Frayre;FRAYRE MOCTEZUMA Eder;83;0;71;60;62;53;43;60;64;18;68;68;22;60;1;2;6;4;180;70;40;2011;1991;10;20;
4447;E.Galindo;GALINDO Ever;59;0;69;66;56;36;42;43;83;43;82;76;11;98;1;3;7;4;180;70;40;2006;1984;12;4;
4504;E.Garcia Etxeguibel;GARCIA ETXEGUIBEL Egoitz;22;0;74;65;65;62;63;62;57;26;78;68;23;38;1;3;6;4;181;70;40;2006;1986;3;31;Vizcaia - Pais Vasco
11365;E.Georgi;GEORGI Etienne;205;0;66;66;59;58;67;34;61;67;54;69;68;78;2;3;3;5;180;70;40;2017;1998;9;28;
11646;E.Giraldo;GIRALDO Esteveen;16;0;67;60;33;34;37;43;53;49;70;60;21;44;1;1;4;4;180;70;40;2016;1990;11;6;
4680;E.Goddinez;GODDINEZ MARÍN Eddier;63;0;73;71;62;63;48;43;70;27;82;75;25;77;1;3;9;3;171;61;40;2006;1984;6;24;
5013;E.Gómez Valencia;GÓMEZ VALENCIA Edisson Arley;16;0;72;66;65;35;38;43;60;21;72;74;21;71;1;2;7;4;186;73;40;2007;1989;3;19;?? - Antioquia
5066;E.Gonzalo Ramirez;GONZALO RAMIREZ Eduardo;22;0;73;69;62;50;40;59;58;39;84;76;23;79;1;4;1;3;177;66;40;2006;1983;8;25;Mataro - Catalunya
11595;E.Goyeneche;GOYENECHE Elkin;16;0;68;66;54;34;43;12;45;34;56;54;38;45;2;4;5;5;180;70;40;2017;1997;11;18;
5200;E.Guevara;GUEVARA Emanuel;3;0;76;67;58;68;54;68;72;23;72;72;24;71;1;3;9;4;189;74;40;2007;1989;11;23;San Luis
5247;E.Gutiérrez Sanchez;GUTIERREZ SANCHEZ Efrain;22;0;71;60;60;31;39;59;52;57;90;67;21;69;1;2;7;3;180;70;40;2004;1980;6;4;-0
5278;E.Hairbottle;HAIRBOTTLE Etienne;52;0;70;60;52;35;39;43;51;31;82;63;9;48;1;1;2;4;180;70;40;2006;1984;1;25;
5331;E.Haxhi;HAXHI Ervan;1;0;72;60;59;33;39;43;43;13;74;61;17;50;1;2;6;4;179;63;40;2007;1988;7;9;
5354;E.Heizmann;HEIZMANN Elnathan;2;0;71;60;59;49;43;58;53;28;86;54;21;50;1;2;6;4;183;68;40;2005;1982;2;17;Haifa (Pisrael)
8;E.Herrera;HERRERA Erick;147;0;65;60;43;44;37;45;56;15;58;39;11;49;1;1;6;7;180;70;40;2015;1996;9;24;
1597;E.Hirai;HIRAI Eiichi;65;0;70;64;57;51;44;55;51;31;70;64;30;58;1;1;4;4;177;67;40;2011;1990;11;18;
1234;E.J.Diaz;DIAZ Edison Javier;16;0;68;63;57;46;42;46;62;23;64;57;16;64;1;1;4;4;180;70;40;2013;1993;8;24;
5783;E.Juodvalkis;JUODVALKIS Egidijus;37;0;74;60;62;72;45;72;49;16;74;66;19;11;3;2;8;4;180;70;40;2007;1988;4;8;
5823;E.Karagiannakis;KARAGIANNAKIS Evangelos;26;0;65;60;38;47;39;43;44;12;72;51;21;28;1;0;8;4;180;70;40;2007;1989;6;16;Heraklion
5853;E.Keim;KEIM Eric;61;0;70;60;59;35;41;58;51;53;88;65;21;65;1;2;2;4;185;73;40;2006;1981;12;4;
5906;E.King;"KING Edward ""Ted""";61;0;76;63;68;47;40;43;50;18;84;67;17;70;1;2;6;4;190;79;41;2007;1983;1;31;Brentwood - New Hampshire
6039;E.Kovalev;KOVALEV Evgeny;50;0;76;63;71;72;40;43;53;21;35;74;31;54;1;3;0D;3;180;70;40;2007;1989;3;6;
1279;E.Laton;LATON Eryk;46;0;69;60;49;52;39;51;51;23;64;63;22;53;1;0;4;4;180;70;40;2012;1993;8;22;
11066;E.Linaza;LINAZA Ezequiel;3;0;74;60;62;70;53;65;69;21;64;69;20;19;1;3;8;4;180;70;40;2012;1993;8;9;La Pampa
306;E.Lizarralde Delgado;LIZARRALDE DELGADO Eneko;22;0;67;61;54;46;40;47;51;15;64;57;16;57;1;1;4;4;180;70;40;2015;1993;10;23;
3390;E.Logica;LOGICA Enrico;36;0;65;60;48;50;36;47;42;22;60;52;21;45;1;1;4;4;173;60;40;2014;1995;6;14;
10977;E.Lucas;LUCAS Eamon;61;0;73;60;67;52;41;53;50;16;66;64;14;64;1;3;2;3;180;70;40;2011;1992;1;1;
6639;E.Magazzini;MAGAZZINI Enrico;36;0;73;68;49;48;38;43;54;20;74;68;19;36;1;2;5;4;169;58;40;2009;1988;4;27;
6651;E.Mahecha;MAHECHA SÁNCHEZ Edison Rodrigo;16;0;71;71;61;47;38;43;67;19;76;72;21;85;1;3;7;3;166;54;40;2007;1987;12;4;Fresno - Tolima
6691;E.Manabe;MANABE Eisuke;65;0;65;60;23;33;37;43;43;12;88;42;14;30;1;0;3;4;180;70;40;2006;1981;6;9;
2964;E.Marcotte;MARCOTTE Eric;61;0;73;60;58;66;48;53;54;23;90;66;29;49;1;1;4;4;180;80;40;2012;1980;2;8;
6999;E.Méndez;MÉNDEZ Erwin Javier “El Chacarito”;72;0;70;63;49;33;38;48;67;31;90;70;21;69;1;3;3;3;180;70;40;2006;1978;8;18;
7006;E.Mendoza;MENDOZA Erick;59;0;71;65;57;44;40;43;71;25;72;69;19;97;1;3;7;3;180;70;40;2002;1989;1;1;
10340;E.Mohs;MOHS Erik;2;0;74;60;60;72;49;43;50;20;78;67;16;10;3;2;8;4;168;65;40;2007;1986;10;12;
11650;E.Monroy;MONROY Eddy Santiaco;16;0;65;60;33;37;39;48;50;29;64;62;21;50;1;1;1;4;180;70;40;2013;1993;7;8;
3167;E.Montobbio;MONTOBBIO Ettore;36;0;65;60;44;44;33;41;44;13;60;45;17;45;1;1;4;4;180;70;40;2015;1995;8;28;
7249;E.Moreno Pérez;MORENO PÉREZ Israel Enrique;89;0;70;60;58;33;39;48;64;49;76;66;21;76;1;3;2;3;183;71;40;2006;1987;2;1;
7292;E.Moyano;MOYANO Edwar Camilo;16;0;72;63;43;60;38;43;70;19;72;68;21;84;1;3;9;3;169;61;40;2011;1989;4;7;Arcabuco - Boyaca
7315;E.Mukhmenov;MUKHMENOV Eldar;82;0;71;60;47;34;39;43;52;21;74;65;21;67;1;2;3;3;180;70;40;2007;1988;7;30;
3583;E.Murphy;MURPHY Evan;61;0;69;60;58;47;46;43;51;20;74;60;21;44;1;1;4;4;180;70;40;2015;1988;3;25;
1945;E.Naghiyev;NAGHIYEV Elvin;6;0;67;60;52;49;35;50;47;23;72;63;19;46;1;0;4;4;181;69;40;2012;1989;6;2;
2126;E.Navarro;NAVARRO Elmer;183;0;65;60;37;40;37;40;47;19;68;57;15;56;1;0;4;4;176;68;40;2013;1991;10;24;
562;E.Nyqvist;NYQVIST Erik;53;0;65;60;52;40;37;38;35;13;64;34;15;52;1;0;4;4;180;70;40;2013;1993;5;26;
7585;E.Oliphant;OLIPHANT Evan;205;0;74;60;66;47;47;66;54;49;86;66;21;61;1;2;2;4;178;67;40;2005;1982;1;8;?? - Scotland
7637;E.Orozco Toro;OROZCO TORO Edwin Armando;16;0;71;73;59;34;38;62;71;11;86;80;22;80;1;4;1;4;175;63;48;2005;1982;7;17;La Union - Antioquia
7644;E.Ortega;ORTEGA Edgar “El Coyotico”;72;0;73;69;60;62;46;64;70;32;90;69;25;66;1;2;5;4;171;63;40;2007;1976;2;20;?? - Zulia
7670;E.Ospina;OSPINA Esteban ;16;0;70;60;44;33;39;43;65;20;72;67;15;70;1;2;5;3;180;70;40;2007;1989;3;16;Buga – Valle
7747;E.Panayotov;PANAYOTOV Evgeni;11;0;71;63;62;36;38;43;52;29;72;74;21;75;1;3;7;3;180;70;40;2007;1989;1;10;
7773;E.Paredes;PAREDES CARVAJAL Edisson Jesús;16;0;72;64;43;58;40;43;68;20;86;69;21;75;1;2;3;3;168;58;40;2006;1982;3;9;Cúcuta - Norte Santander
7844;E.Pedro;PEDRO Elivelton;10;0;69;60;54;34;47;48;74;49;90;59;16;43;1;2;2;4;180;70;40;2006;1976;11;8;
7859;E.Pelyaikin;PELYAIKIN Evgeny;160;0;71;63;48;44;40;43;53;22;72;66;21;71;1;2;3;3;174;65;40;2010;1989;3;26;
7897;E.Pereyra;"PEREYRA Damian Elias ""El Chucky""";3;0;75;60;59;73;61;71;60;36;72;73;17;63;3;3;8;4;188;80;40;2007;1989;5;31;Chubut
7950;E.Peruffo;PERUFFO Enrico;36;0;77;60;65;67;65;66;53;27;80;64;21;30;1;3;6;4;185;77;40;2006;1985;7;8;Moncalieri
7961;E.Petrov;PETROV Evgeni;50;0;75;73;71;33;28;70;62;15;90;80;20;83;1;4;7;3;177;66;40;2001;1978;5;25;Kmerobskaya
7988;E.Pieret;PIERET Etienne;24;0;74;60;67;35;39;48;52;28;74;70;21;70;1;4;2;4;180;70;40;2006;1988;8;3;
8041;E.Plaka;PLAKA Erjon;1;0;70;60;55;43;39;43;50;20;82;64;21;62;1;1;2;4;180;70;40;2007;1984;4;1;
11496;E.Ponciano;PONCIANO Edson;10;0;69;60;45;34;39;45;52;43;68;65;16;60;1;2;3;4;180;70;40;2017;1991;6;13;
8100;E.Popov;POPOV Evgeni;50;0;74;60;47;67;43;63;56;31;82;64;34;32;1;3;5;4;185;72;40;2005;1984;9;18;Penza
8109;E.Portela;PORTELA Evandro Luiz;10;0;72;60;63;51;41;64;72;57;90;67;19;63;1;3;2;3;189;71;40;2006;1977;10;15;
8192;E.Pütsep;PÜTSEP Erki;90;0;73;60;52;65;47;72;59;26;90;61;35;28;2;2;8;4;176;68;40;2003;1976;5;25;Jogeva
4732;E.Ravnsholt Olesen;RAVNSHOLT OLESEN Emil;18;0;65;60;53;51;32;58;45;16;60;46;13;36;1;1;4;4;180;70;40;2015;1995;10;2;
4881;E.Rege;REGE Even;44;0;65;60;52;45;36;36;40;14;62;42;13;42;1;1;4;4;180;70;40;2014;1994;4;24;
8368;E.Restrepo;RESTREPO RESTREPO Edgar David;16;0;70;60;54;33;37;43;44;18;88;64;21;68;1;2;6;4;177;66;40;2006;1981;6;21;?? - Antioquia
8437;E.Rigotto;RIGOTTO Elia;36;0;74;60;60;63;43;70;58;33;86;64;41;24;1;2;8;2;184;72;40;2004;1982;3;4;Creazzo
10513;E.Rivera;RIVERA Evert;16;0;68;72;59;40;38;43;65;36;66;72;23;92;1;3;1;3;180;70;40;2011;1992;12;27;?? - Nariño
8465;E.Rizza;RIZZA Emanuele;36;0;72;60;51;60;37;62;55;23;82;64;26;50;1;2;5;4;168;61;40;2006;1984;2;8;
8514;E.Rodriguez Fiuri;RODRIGUEZ FIURO Edgardo Gabriel;57;0;71;60;45;39;39;47;49;23;80;59;16;42;1;1;4;4;180;70;40;2006;1985;2;13;
8630;E.Rosolen;ROSOLEN Eddy;36;0;70;60;50;53;43;43;54;20;82;55;21;36;1;2;6;4;180;70;40;2007;1984;11;10;
8636;E.Rossi;ROSSI Enrico;36;0;72;66;58;67;41;40;49;23;86;68;24;40;3;3;8;4;185;75;40;2006;1982;5;5;Torriana
11605;E.Rubio;RUBIO Einer;16;0;65;65;40;34;39;35;65;56;54;67;56;76;2;1;4;4;180;70;40;2017;1998;2;22;
8777;E.Sales;SALES Eduardo;10;0;74;64;48;45;40;43;66;22;72;67;16;74;1;3;3;3;180;70;40;2005;1989;5;13;
8779;E.Salgueiro;SALGUEIRO ALONSO Enrique;22;0;76;71;67;60;58;73;60;31;88;73;30;72;1;4;7;4;183;74;37;2005;1981;5;2;Redondela (Pontevedra) - Galicia
3360;E.Salvador;SALVADOR Enrico;36;0;69;63;52;50;44;49;48;17;62;53;24;51;1;1;4;4;180;70;40;2013;1994;11;30;
8824;E.Sanchez Prado;SANCHEZ PRADO Eladio;22;0;71;60;62;36;45;65;53;42;82;66;21;47;1;2;2;3;177;68;40;2005;1984;7;12;Castro Urdiales – Cantabria
8831;E.Sandoval;SANDOVAL Edwin;16;0;73;60;63;57;47;43;70;22;86;64;21;65;1;2;6;3;183;68;40;2006;1982;1;1;Florida - Valle
11497;E.Santos;SANTOS Emerson;10;0;67;66;57;38;38;43;68;26;68;76;16;85;1;3;1;3;180;70;40;2017;1991;4;11;
8933;E.Schildge;SCHILDGE Eric;61;0;73;60;53;70;49;43;51;13;74;64;15;8;1;2;8;4;180;70;40;2010;1988;4;29;
8944;E.Schmaeh;SCHMAEH Elias;54;0;73;67;39;50;40;43;52;34;78;75;26;77;1;3;1;3;164;55;40;2006;1986;9;26;Richterswill
10787;E.Shalumov;SHALUMOV Evgeny;50;0;75;67;67;64;42;62;57;32;66;70;32;74;1;2;7;3;180;70;40;2011;1992;1;8;
9104;E.Silin;SILIN Egor;50;0;76;73;65;42;40;43;58;34;74;77;32;78;1;3;3;3;177;62;40;2009;1988;6;25;Ishim
912;E.Sirol;SIROL Endi;17;0;68;60;49;33;45;54;49;35;66;66;20;63;1;1;4;4;180;70;40;2011;1992;6;20;
10875;E.Slack;SLACK Eric;61;0;74;60;66;64;45;43;53;16;74;67;10;40;1;3;6;4;180;70;40;2011;1988;2;9;
9171;E.Sladkov;SLADKOV Evgueni;160;0;73;67;49;37;40;43;55;31;84;67;21;79;1;2;5;4;175;63;40;2006;1983;12;15;
9215;E.Sokolov;SOKOLOV Evgeny;50;0;76;60;73;55;41;66;54;36;82;66;20;76;1;3;2;3;180;72;40;2005;1984;6;11;Moscow
9218;E.Solavaggione;SOLAVAGGIONE Eric;36;0;70;60;52;40;39;58;50;13;78;40;21;43;1;2;6;4;183;72;40;2006;1986;3;12;Saluzzo
11086;E.Soto;SOTO Erick;63;0;69;61;57;48;52;55;68;21;66;69;17;76;1;3;7;3;180;70;40;2011;1992;6;8;
761;E.Spikseth;SPIKSETH Elias Angel;44;0;69;63;53;42;46;49;43;17;70;45;20;46;1;1;4;4;180;70;40;2012;1990;7;13;
9482;E.Tarr;TARR Egan;52;0;67;60;30;34;39;43;46;20;80;48;7;39;1;0;4;4;180;70;40;2006;1985;11;29;
9505;E.Telenchana;TELENCHANA Edwin;89;0;69;61;40;33;36;43;67;19;74;66;21;78;1;2;3;3;180;70;40;2005;1988;5;24;
9520;E.Teruel Rovira;TERUEL ROVIRA Eloy;22;0;73;61;67;56;54;57;49;45;86;63;16;18;1;3;6;4;184;77;40;2006;1982;11;20;El Raal - Murcia
11647;E.Tique;TIQUE Edgar;16;0;69;68;36;37;45;34;47;46;58;54;24;48;2;2;4;4;180;70;40;2016;1996;5;27;
11039;E.Tortelier;TORTELIER Etienne;24;0;74;60;55;61;49;72;54;18;70;67;22;14;1;2;4;4;180;70;40;2012;1990;4;14;
9688;E.Turriago Velásquez;TURRIAGO VELÁSQUEZ Edwin Farit;72;0;65;60;38;36;39;48;49;36;84;65;21;43;1;2;3;4;180;70;40;2006;1983;5;1;Acacías - Meta (Colombia)
590;E.Tuyishimire;TUYISHIMIRE Ephrem;106;0;65;60;51;39;29;34;39;10;56;21;10;37;1;1;4;4;180;70;40;2015;1997;2;7;
9827;E.Van der Wal;VAN DER WAL Eelke;27;0;73;60;54;46;45;70;53;11;88;58;25;48;1;2;6;4;192;85;40;2004;1981;1;15;Holwerd - Friesland
10030;E.Verbist;VERBIST Evert;12;0;69;60;54;62;47;74;60;26;82;65;35;26;1;3;4;4;179;74;40;2006;1984;6;27;Putte – Vlaanderen
10956;E.Viennet;VIENNET Emilien;24;0;72;64;58;56;48;69;53;22;66;70;34;47;1;3;4;4;182;70;40;2012;1992;2;6;
10148;E.Vona;VONA Emanuele;36;0;73;69;55;60;40;43;52;28;84;72;21;78;1;3;1;3;175;61;40;2006;1983;3;19;Isola del Liri
2508;E.Warsøe;WARSØE Emil;18;0;68;60;50;51;37;57;48;23;72;60;12;27;1;0;4;4;183;70;40;2013;1989;6;5;
